STATION,DATE,STATE,COUNTY,ACMH,ACSH,AWND,DAPR,EVAP,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WDMV,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT13,WT14,WT16,WT18,WT21,WT22,WV03,WV20
USW00023232,6/9/1984,California,Sacramento,0,0,11.18,,,,,,0,0,0,,84,60,,888,,,,,315,,,,,,,25.9,,,,,,,1,,,,,,,,,
USW00023232,6/10/1984,California,Sacramento,10,10,12.3,,,,,,0,0,0,,84,56,,889,,,,,315,,,,,,,30,,,,,,,,,,,,,,,,
USW00023232,6/11/1984,California,Sacramento,20,20,6.93,,,,,,0,0,0,,86,56,,780,,,,,225,,,,,,,16.1,,,,,,,,,,,,,,,,
USW00023232,6/12/1984,California,Sacramento,40,40,9.84,,,,,,0,0,0,,80,54,,840,,,,,225,,,,,,,17,,,,,,,,,,,,,,,,
USW00023232,6/13/1984,California,Sacramento,0,0,9.17,,,,,,0,0,0,,84,52,,890,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,6/14/1984,California,Sacramento,20,20,6.71,,,,,,0,0,0,,88,52,,835,,,,,225,,,,,,,15,,,,,,,,,,,,,,,,
USW00023232,6/15/1984,California,Sacramento,0,0,6.71,,,,,,0,0,0,,88,54,,891,,,,,225,,,,,,,17,,,,,,,,,,,,,,,,
USW00023232,6/16/1984,California,Sacramento,0,0,4.47,,,,,,0,0,0,,96,57,,891,,,,,225,,,,,,,11,,,,,,,,,,,,,,,,
USW00023232,6/17/1984,California,Sacramento,0,0,4.7,,,,,,0,0,0,,98,58,,892,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,6/18/1984,California,Sacramento,0,0,6.04,,,,,,0,0,0,,96,56,,892,,,,,225,,,,,,,17,,,,,,,1,,,,,,,,,
USW00023232,6/19/1984,California,Sacramento,0,0,11.86,,,,,,0,0,0,,77,54,,892,,,,,225,,,,,,,21,,,,,,,,,,,,,,,,
USW00023232,6/20/1984,California,Sacramento,0,0,8.72,,,,,,0,0,0,,78,54,,892,,,,,225,,,,,,,21.9,,,,,,,,,,,,,,,,
USW00023232,6/21/1984,California,Sacramento,0,0,6.71,,,,,,0,0,0,,87,52,,892,,,,,315,,,,,,,15,,,,,,,,,,,,,,,,
USW00023232,6/22/1984,California,Sacramento,0,0,5.82,,,,,,0,0,0,,93,60,,892,,,,,315,,,,,,,11,,,,,,,,,,,,,,,,
USW00023232,6/23/1984,California,Sacramento,0,0,6.26,,,,,,0,0,0,,96,60,,892,,,,,225,,,,,,,15,,,,,,,,,,,,,,,,
USW00023232,6/24/1984,California,Sacramento,0,0,5.82,,,,,,0,0,0,,98,60,,892,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,6/25/1984,California,Sacramento,0,0,6.26,,,,,,0,0,0,,101,61,,891,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,6/26/1984,California,Sacramento,0,0,7.38,,,,,,0,0,0,,102,57,,891,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,6/27/1984,California,Sacramento,10,10,5.59,,,,,,0,0,0,,99,60,,891,,,,,180,,,,,,,14.1,,,,,,,,,,,,,,,,
USW00023232,6/28/1984,California,Sacramento,0,0,8.95,,,,,,0,0,0,,94,62,,890,,,,,225,,,,,,,25.1,,,,,,,,,,,,,,,,
USW00023232,6/29/1984,California,Sacramento,0,0,6.71,,,,,,0,0,0,,90,56,,890,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,6/30/1984,California,Sacramento,0,0,5.14,,,,,,0,0,0,,94,55,,889,,,,,315,,,,,,,11,,,,,,,,,,,,,,,,
USW00023232,7/1/1984,California,Sacramento,0,0,3.8,,,,,,0,0,0,,100,61,,889,,,,,315,,,,,,,6.9,,,,,,,,,,,,,,,,
USW00023232,7/2/1984,California,Sacramento,0,0,6.71,,,,,,0,0,0,,107,66,,888,,,,,225,,,,,,,12.1,,,,,,,,,,,,,,,,
USW00023232,7/3/1984,California,Sacramento,0,0,6.26,,,,,,0,0,0,,100,66,,888,,,,,225,,,,,,,16.1,,,,,,,,,,,,,,,,
USW00023232,7/4/1984,California,Sacramento,0,0,5.59,,,,,,0,0,0,,101,65,,887,,,,,225,,,,,,,17,,,,,,,,,,,,,,,,
USW00023232,7/5/1984,California,Sacramento,50,50,5.59,,,,,,0,0,0,,100,70,,795,,,,,225,,,,,,,21.9,,,1,,,,1,,,,,,,,,
USW00023232,7/6/1984,California,Sacramento,20,10,7.38,,,,,,0,0,0,,97,62,,785,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,7/7/1984,California,Sacramento,0,0,8.28,,,,,,0,0,0,,94,61,,885,,,,,225,,,,,,,14.1,,,,,,,,,,,,,,,,
USW00023232,7/8/1984,California,Sacramento,0,0,6.93,,,,,,0,0,0,,95,59,,884,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,7/9/1984,California,Sacramento,10,10,4.03,,,,,,0,0,0,,95,65,,883,,,,,315,,,,,,,10.1,,,,,,,,,,,,,,,,
USW00023232,7/10/1984,California,Sacramento,0,0,4.7,,,,,,0,0,0,,98,59,,882,,,,,225,,,,,,,10.1,,,,,,,,,,,,,,,,
USW00023232,7/11/1984,California,Sacramento,10,0,4.92,,,,,,0,0,0,,99,61,,881,,,,,225,,,,,,,10.1,,,,,,,,,,,,,,,,
USW00023232,7/12/1984,California,Sacramento,10,10,4.03,,,,,,0,0,0,,102,61,,880,,,,,315,,,,,,,8.1,,,,,,,,,,,,,,,,
USW00023232,7/13/1984,California,Sacramento,0,0,3.13,,,,,,0,0,0,,104,66,,879,,,,,225,,,,,,,8.9,,,,,,,,,,,,,,,,
USW00023232,7/14/1984,California,Sacramento,70,70,4.92,,,,,,0,0,0,,105,74,,810,,,,,225,,,,,,,21,,,,,,,,,,,,,,,,
USW00023232,7/15/1984,California,Sacramento,70,80,5.82,,,,,,0,0,0,,97,73,,703,,,,,180,,,,,,,10.1,,,1,,,,,,,,,,,,,
USW00023232,7/16/1984,California,Sacramento,40,40,6.93,,,,,,0,0,0,,98,66,,807,,,,,225,,,,,,,14.1,,,,,,,,,,,,,,,,
USW00023232,7/17/1984,California,Sacramento,50,60,6.04,,,,,,0,0,0,,98,70,,757,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,7/18/1984,California,Sacramento,0,0,9.4,,,,,,0,0,0,,97,65,,872,,,,,225,,,,,,,21,,,,,,,,,,,,,,,,
USW00023232,7/19/1984,California,Sacramento,0,0,10.29,,,,,,0,0,0,,92,62,,870,,,,,225,,,,,,,19,,,,,,,,,,,,,,,,
USW00023232,7/20/1984,California,Sacramento,0,0,9.4,,,,,,0,0,0,,87,60,,870,,,,,225,,,,,,,14.1,,,,,,,,,,,,,,,,
USW00023232,7/21/1984,California,Sacramento,0,0,11.63,,,,,,0,0,0,,78,56,,868,,,,,225,,,,,,,21,,,,,,,,,,,,,,,,
USW00023232,7/22/1984,California,Sacramento,40,50,11.41,,,,,,0,0,0,,76,55,,792,,,,,225,,,,,,,19,,,,,,,,,,,,,,,,
USW00023232,7/23/1984,California,Sacramento,50,60,6.71,,,,,,0,0,0,,84,58,,812,,,,,225,,,,,,,14.1,,,,,,,,,,,1,,,,,
USW00023232,7/24/1984,California,Sacramento,10,20,9.62,,,,,,0,0,0,,82,58,,824,,,,,225,,,,,,,19.9,,,,,,,,,,,,,,,,
USW00023232,7/25/1984,California,Sacramento,0,0,5.82,,,,,,0,0,0,,88,54,,862,,,,,225,,,,,,,12.1,,,,,,,,,,,,,,,,
USW00023232,7/26/1984,California,Sacramento,0,0,5.82,,,,,,0,0,0,,95,55,,860,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,7/27/1984,California,Sacramento,0,0,6.93,,,,,,0,0,0,,95,58,,858,,,,,225,,,,,,,13,,,,,,,1,,,,,,,,,
USW00023232,7/28/1984,California,Sacramento,0,0,9.62,,,,,,0,0,0,,86,59,,856,,,,,225,,,,,,,14.1,,,,,,,,,,,,,,,,
USW00023232,7/29/1984,California,Sacramento,0,0,5.59,,,,,,0,0,0,,92,55,,855,,,,,225,,,,,,,12.1,,,,,,,,,,,,,,,,
USW00023232,7/30/1984,California,Sacramento,0,0,5.14,,,,,,0,0,0,,98,60,,853,,,,,225,,,,,,,12.1,,,,,,,1,,,,,,,,,
USW00023232,7/31/1984,California,Sacramento,0,0,8.05,,,,,,0,0,0,,96,60,,852,,,,,225,,,,,,,17,,,,,,,,,,,,,,,,
USW00023232,8/1/1984,California,Sacramento,0,0,10.07,,,,,,0,0,0,,90,58,,850,,,,,225,,,,,,,19.9,,,,,,,,,,,,,,,,
USW00023232,8/2/1984,California,Sacramento,0,0,9.84,,,,,,0,0,0,,83,56,,808,,,,,225,,,,,,,17.9,,,,,,,,,,,,,,,,
USW00023232,8/3/1984,California,Sacramento,0,0,5.59,,,,,,0,0,0,,91,52,,846,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,8/4/1984,California,Sacramento,0,0,6.26,,,,,,0,0,0,,94,57,,844,,,,,225,,,,,,,14.1,,,,,,,,,,,,,,,,
USW00023232,8/5/1984,California,Sacramento,0,0,9.4,,,,,,0,0,0,,88,58,,841,,,,,225,,,,,,,19.9,,,,,,,,,,,,,,,,
USW00023232,8/6/1984,California,Sacramento,0,0,4.92,,,,,,0,0,0,,94,57,,839,,,,,315,,,,,,,8.9,,,,,,,,,,,,,,,,
USW00023232,8/7/1984,California,Sacramento,0,0,2.68,,,,,,0,0,0,,100,61,,837,,,,,225,,,,,,,8.1,,,,,,,,,,,,,,,,
USW00023232,8/8/1984,California,Sacramento,0,0,4.7,,,,,,0,0,0,,103,63,,836,,,,,225,,,,,,,10.1,,,,,,,,,,,,,,,,
USW00023232,8/9/1984,California,Sacramento,20,20,4.92,,,,,,0,0,0,,103,62,,800,,,,,225,,,,,,,10.1,,,,,,,,,,,,,,,,
USW00023232,8/10/1984,California,Sacramento,50,60,8.95,,,,,,0,0,0,,92,63,,792,,,,,225,,,,,,,17.9,,,,,,,,,,,,,,,,
USW00023232,8/11/1984,California,Sacramento,10,10,10.29,,,,,,0,0,0,,89,60,,829,,,,,225,,,,,,,16.1,,,,,,,,,,,,,,,,
USW00023232,8/12/1984,California,Sacramento,50,60,7.16,,,,,,0,0,0,,95,59,,805,,,,,225,,,,,,,15,,,,,,,,,,,,,,,,
USW00023232,8/13/1984,California,Sacramento,30,30,6.93,,,,,,0,0,0,,94,66,,754,,,,,225,,,,,,,17,,,,,,,,,,,,,,,,
USW00023232,8/14/1984,California,Sacramento,0,0,7.16,,,,,,0,0,0,,94,60,,823,,,,,225,,,,,,,12.1,,,,,,,,,,,,,,,,
USW00023232,8/15/1984,California,Sacramento,10,20,9.84,,,,,,0,0,0,,88,60,,820,,,,,180,,,,,,,16.1,,,,,,,1,,,,,,,,,
USW00023232,8/16/1984,California,Sacramento,0,0,6.71,,,,,,0,0,0,,91,59,,818,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,8/17/1984,California,Sacramento,0,0,4.25,,,,,,0,0,0,,97,60,,816,,,,,225,,,,,,,8.9,,,,,,,,,,,,,,,,
USW00023232,8/18/1984,California,Sacramento,0,0,7.38,,,,,,0,0,0,,100,61,,815,,,,,225,,,,,,,15,,,,,,,,,,,,,,,,
USW00023232,8/19/1984,California,Sacramento,0,0,10.07,,,,,,0,0,0,,91,61,,812,,,,,225,,,,,,,17,,,,,,,,,,,,,,,,
USW00023232,8/20/1984,California,Sacramento,0,0,7.16,,,,,,0,0,0,,90,55,,810,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,8/21/1984,California,Sacramento,0,0,8.05,,,,,,0,0,0,,89,55,,770,,,,,225,,,,,,,11,,,,,,,,,,,,,,,,
USW00023232,8/22/1984,California,Sacramento,0,0,9.4,,,,,,0,0,0,,91,57,,805,,,,,225,,,,,,,14.1,,,,,,,1,,,,,,,,,
USW00023232,8/23/1984,California,Sacramento,0,0,10.51,,,,,,0,0,0,,90,55,,803,,,,,225,,,,,,,15,,,,,,,,,,,,,,,,
USW00023232,8/24/1984,California,Sacramento,0,0,12.97,,,,,,0,0,0,,82,55,,800,,,,,225,,,,,,,19,,,,,,,,,,,,,,,,
USW00023232,8/25/1984,California,Sacramento,70,90,8.95,,,,,,0,0,0,,77,56,,747,,,,,225,,,,,,,17,,,,,,,,,,,,,,,,
USW00023232,8/26/1984,California,Sacramento,20,20,6.71,,,,,,0,0,0,,89,57,,763,,,,,225,,,,,,,15,,,,,,,,,,,,,,,,
USW00023232,8/27/1984,California,Sacramento,0,0,6.26,,,,,,0,0,0,,92,60,,760,,,,,225,,,,,,,14.1,,,,,,,,,,,,,,,,
USW00023232,8/28/1984,California,Sacramento,0,0,5.59,,,,,,0,0,0,,98,63,,791,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,8/29/1984,California,Sacramento,20,10,8.05,,,,,,0,0,0,,98,63,,757,,,,,225,,,,,,,15,,,,,,,,,,,,,,,,
USW00023232,8/30/1984,California,Sacramento,40,60,7.16,,,,,,0.01,0,0,,85,59,,710,,,,,225,,,,,,,23,1,,,,,,,,,,1,,,,,
USW00023232,8/31/1984,California,Sacramento,0,0,11.18,,,,,,0,0,0,,85,57,,784,,,,,315,,,,,,,23.9,,,,,,,,,,,,,,,,
USW00023232,9/1/1984,California,Sacramento,0,0,6.49,,,,,,0,0,0,,92,64,,781,,,,,315,,,,,,,11,,,,,,,,,,,,,,,,
USW00023232,9/2/1984,California,Sacramento,20,30,2.01,,,,,,0,0,0,,95,57,,779,,,,,225,,,,,,,8.1,,,,,,,,,,,,,,,,
USW00023232,9/3/1984,California,Sacramento,0,0,3.58,,,,,,0,0,0,,96,58,,776,,,,,225,,,,,,,6.9,,,,,,,,,,,,,,,,
USW00023232,9/4/1984,California,Sacramento,0,0,3.8,,,,,,0,0,0,,99,59,,774,,,,,225,,,,,,,11,,,,,,,,,,,,,,,,
USW00023232,9/5/1984,California,Sacramento,0,0,7.61,,,,,,0,0,0,,96,64,,742,,,,,225,,,,,,,19.9,,,,,,,,,,,,,,,,
USW00023232,9/6/1984,California,Sacramento,20,30,5.14,,,,,,0,0,0,,92,55,,770,360,,,,,,,15,,,,,,,,,,,,,,,,,,,,
USW00023232,9/7/1984,California,Sacramento,0,0,8.5,,,,,,0,0,0,,97,66,,767,,,,,360,,,,,,,19.9,,,,,,,,,,,,,,,,
USW00023232,9/8/1984,California,Sacramento,10,10,3.13,,,,,,0,0,0,,101,66,,765,,,,,135,,,,,,,6,,,,,,,,,,,,,,,,
USW00023232,9/9/1984,California,Sacramento,50,50,2.68,,,,,,0,0,0,,102,67,,739,,,,,180,,,,,,,6.9,,,,,,,,,,,,,,,,
USW00023232,9/10/1984,California,Sacramento,10,0,11.41,,,,,,0,0,0,,88,60,,759,,,,,225,,,,,,,21.9,,,,,,,,,,,,,,,,
USW00023232,9/11/1984,California,Sacramento,0,0,8.05,,,,,,0,0,0,,85,55,,757,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,9/12/1984,California,Sacramento,0,0,4.25,,,,,,0,0,0,,88,55,,754,,,,,225,,,,,,,6.9,,,,,,,,,,,,,,,,
USW00023232,9/13/1984,California,Sacramento,20,0,4.03,,,,,,0,0,0,,93,56,,753,,,,,315,,,,,,,8.9,,,,,,,,,,,,,,,,
USW00023232,9/14/1984,California,Sacramento,0,0,4.7,,,,,,0,0,0,,97,59,,750,,,,,225,,,,,,,13,,,,,,,,,,,,,,,,
USW00023232,9/15/1984,California,Sacramento,0,0,6.26,,,,,,0,0,0,,93,58,,748,,,,,225,,,,,,,8.9,,,,,,,,,,,,,,,,
USW00023232,9/16/1984,California,Sacramento,0,0,2.91,,,,,,0,0,0,,97,57,,745,,,,,315,,,,,,,11,,,,,,,,,,,,,,,,
USW00023232,9/17/1984,California,Sacramento,40,40,4.47,,,,,,0,0,0,,100,65,,690,,,,,315,,,,,,,12.1,,,,,,,,,,,,,,,,
USW00023232,9/18/1984,California,Sacramento,70,70,4.7,,,,,,0,0,0,,101,72,,670,,,,,225,,,,,,,16.1,,,,,,,,,,,,,,,,
USW00023232,9/19/1984,California,Sacramento,50,60,9.4,,,,,,0,0,0,,94,63,,626,,,,,45,,,,,,,19.9,,,1,,,,,,,,,,,,,
USW00023232,9/20/1984,California,Sacramento,0,10,8.72,,,,,,0,0,0,,83,59,,684,,,,,225,,,,,,,14.1,,,,,,,,,,,,,,,,
USW00023232,9/21/1984,California,Sacramento,20,40,10.07,,,,,,0,0,0,,86,60,,732,,,,,315,,,,,,,25.9,,,,,,1,,,,,,,,,,
USW00023232,9/22/1984,California,Sacramento,0,0,7.16,,,,,,0,0,0,,88,54,,730,,,,,225,,,,,,,17.9,,,,,,,,,,,,,,,,
USW00023232,9/23/1984,California,Sacramento,10,10,8.95,,,,,,0,0,0,,79,53,,728,,,,,315,,,,,,,17.9,,,,,,,,,,,,,,,,
USW00023232,9/24/1984,California,Sacramento,0,0,14.99,,,,,,0,0,0,,80,52,,725,,,,,315,,,,,,,25.9,,,,,,,,,,,,,,,,
USW00023232,9/25/1984,California,Sacramento,0,0,5.82,,,,,,0,0,0,,84,51,,723,,,,,315,,,,,,,11,,,,,,,1,,,,,,,,,
USW00023232,9/26/1984,California,Sacramento,0,0,4.92,,,,,,0,0,0,,90,55,,720,,,,,315,,,,,,,12.1,,,,,,,1,,,,,,,,,
USW00023232,9/27/1984,California,Sacramento,0,0,4.03,,,,,,0,0,0,,92,56,,717,,,,,315,,,,,,,8.9,,,,,,,,,,,,,,,,
USW00023232,9/28/1984,California,Sacramento,0,0,4.25,,,,,,0,0,0,,91,61,,715,,,,,315,,,,,,,6.9,,,,,,,,,,,,,,,,
USW00023232,9/29/1984,California,Sacramento,0,0,7.38,,,,,,0,0,0,,90,61,,712,,,,,225,,,,,,,15,,,,,,,,,,,,,,,,
USW00023232,9/30/1984,California,Sacramento,70,70,9.17,,,,,,0.07,0,0,,79,61,,662,,,,,225,,,,,,,17,1,,,,,,1,,,,1,,,,,
USW00023232,10/1/1984,California,Sacramento,10,10,5.59,,,,,,0,0,0,,79,56,,675,320,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,
USW00023232,10/2/1984,California,Sacramento,0,0,6.93,,,,,,0,0,0,,82,56,,706,230,,,,,,,17.9,,,,,,,,,,,,,,,,,,,,
USW00023232,10/3/1984,California,Sacramento,40,40,10.29,,,,,,0,0,0,,76,59,,615,230,,,,,,,17.9,,,,,,,,,,,1,,,,,,,,,
USW00023232,10/4/1984,California,Sacramento,60,70,6.49,,,,,,0,0,0,,77,58,,654,180,,,,,,,11,,,,,,,,,,,1,,,,,,,,,
USW00023232,10/5/1984,California,Sacramento,40,70,6.93,,,,,,0,0,0,,81,60,,671,180,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,
USW00023232,10/6/1984,California,Sacramento,20,20,4.03,,,,,,0,0,0,,84,60,,669,320,,,,,,,6,,,,,,,,,,,,,,,,,,,,
USW00023232,10/7/1984,California,Sacramento,0,0,2.68,,,,,,0,0,0,,86,61,,693,230,,,,,,,6,,,,,,,,,,,,,,,,,,,,
USW00023232,10/8/1984,California,Sacramento,10,10,7.16,,,,,,0,0,0,,85,60,,634,230,,,,,,,17,,,,,,,,,,,,,,,,,,,,
USW00023232,10/9/1984,California,Sacramento,10,10,5.59,,,,,,0,0,0,,82,55,,688,230,,,,,,,13,,,,,,,,,,,,,,,,,,,,
USW00023232,10/10/1984,California,Sacramento,70,80,9.84,,,,,,0.73,0,0,,80,55,,567,230,,,,,,,19.9,,,,,,,,,,,,,,,1,,,,,
USW00023232,10/11/1984,California,Sacramento,60,60,6.04,,,,,,0.08,0,0,,71,55,,582,180,,,,,,,14.1,,,,,,,,,,,,,,,1,,,,,
USW00023232,10/12/1984,California,Sacramento,70,70,4.7,,,,,,0,0,0,,74,54,,588,230,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,
USW00023232,10/13/1984,California,Sacramento,70,90,8.05,,,,,,0,0,0,,76,61,,542,320,,,,,,,14.1,,,,,1,,,,,,1,,,,,,,,,
USW00023232,10/14/1984,California,Sacramento,50,80,16.11,,,,,,0,0,0,,75,57,,652,320,,,,,,,21.9,,,,,,,,,,,,,,,,,,,,
USW00023232,10/15/1984,California,Sacramento,10,10,18.57,,,,,,0,0,0,,70,54,,673,320,,,,,,,34.9,,,,,,,,,,,,,,,,,,,,
USW00023232,10/16/1984,California,Sacramento,80,100,11.86,,,,,,0.45,0,0,,55,46,,191,140,,,,,,,38,,,,,1,,,,,,,,,,1,,,,,
USW00023232,10/17/1984,California,Sacramento,0,0,2.68,,,,,,0,0,0,,63,39,,668,320,,,,,,,6,,,,,,,,,,,,,,,,,,,,
USW00023232,10/18/1984,California,Sacramento,70,80,6.04,,,,,,0.03,0,0,,60,45,,481,360,,,,,,,8.1,,,,,,,,,,,,,,,1,,,,,
USW00023232,10/19/1984,California,Sacramento,90,70,6.26,,,,,,0,0,0,,65,52,,587,320,,,,,,,11,,,,,,,,,,,,,,,,,,,,
USW00023232,10/20/1984,California,Sacramento,20,0,6.93,,,,,,0,0,0,,70,50,,661,320,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,
USW00023232,10/21/1984,California,Sacramento,50,90,3.13,,,,,,0,0,0,,64,49,,608,320,,,,,,,8.9,,,,,1,,,,,,,,,,,,,,,
USW00023232,10/22/1984,California,Sacramento,10,20,1.57,,,,,,0,0,0,,71,44,,605,360,,,,,,,8.1,,,,,1,,,,,,,,,,,,,,,
USW00023232,10/23/1984,California,Sacramento,20,30,6.04,,,,,,0,0,0,,79,44,,628,320,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,
USW00023232,10/24/1984,California,Sacramento,20,40,6.04,,,,,,0,0,0,,82,50,,598,360,,,,,,,19.9,,,,,,,,,,,,,,,,,,,,
USW00023232,10/25/1984,California,Sacramento,20,30,6.93,,,,,,0,0,0,,80,51,,528,360,,,,,,,19.9,,,,,,,,,,,,,,,,,,,,
USW00023232,10/26/1984,California,Sacramento,60,70,9.17,,,,,,0.08,0,0,,73,53,,343,140,,,,,,,16.1,,,,,,,,,,,1,,,,1,,,,,
USW00023232,10/27/1984,California,Sacramento,0,0,6.04,,,,,,0,0,0,,70,42,,645,320,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,
USW00023232,10/28/1984,California,Sacramento,80,90,7.61,,,,,,0.01,0,0,,66,48,,444,230,,,,,,,11,,,,,,,,,,,,,,,1,,,,,
USW00023232,10/29/1984,California,Sacramento,90,90,6.26,,,,,,0.01,0,0,,67,52,,275,360,,,,,,,10.1,,,,,1,1,,,,,1,,,1,1,,,,,
USW00023232,10/30/1984,California,Sacramento,60,70,4.7,,,,,,0,0,0,,66,47,,433,230,,,,,,,10.1,,,,,1,1,,,,,,,,,,,,,,
USW00023232,10/31/1984,California,Sacramento,10,0,5.37,,,,,,0,0,0,,67,46,,636,320,,,,,,,15,,,,,1,,,,,,1,,,,,,,,,
USW00023232,11/1/1984,California,Sacramento,50,40,4.7,,,,,,0,0,0,,69,39,,518,230,,,,,,,12.1,,,,,1,,,,,,1,,,,,,,,,
USW00023232,11/2/1984,California,Sacramento,90,100,11.86,,,,,,0.01,0,0,,63,54,,67,140,,,,,,,17.9,,,,,1,,,,,,,,,1,1,,,,,
USW00023232,11/3/1984,California,Sacramento,20,10,7.61,,,,,,0,0,0,,73,47,,629,320,,,,,,,13,,,,,1,1,,,,,,,,,,,,,,
USW00023232,11/4/1984,California,Sacramento,30,10,6.71,,,,,,0,0,0,,73,48,,627,360,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,
USW00023232,11/5/1984,California,Sacramento,80,90,4.47,,,,,,0,0,0,,68,45,,412,230,,,,,,,11,,,,,1,,,,,,1,,,1,1,,,,,
USW00023232,11/6/1984,California,Sacramento,90,90,7.61,,,,,,0.16,0,0,,67,50,,349,140,,,,,,,15,,,,,1,,,,,,,,,,1,,,,,
USW00023232,11/7/1984,California,Sacramento,70,90,3.8,,,,,,0.4,0,0,,62,46,,402,90,,,,,,,6.9,,,,,1,1,,,,,1,,,,1,,,,,
USW00023232,11/8/1984,California,Sacramento,50,50,8.72,,,,,,0.2,0,0,,63,46,,415,230,,,,,,,25.9,,,,,1,,1,,,,,,,1,1,,,,,
USW00023232,11/9/1984,California,Sacramento,40,30,2.68,,,,,,0,0,0,,63,43,,578,140,,,,,,,6,,,,,,,,,,,,,,,,,,,,
USW00023232,11/10/1984,California,Sacramento,100,100,6.04,,,,,,0.34,0,0,,59,51,,0,140,,,,,,,12.1,,,,,1,,,,,,,,,,1,,,,,
USW00023232,11/11/1984,California,Sacramento,100,100,5.59,,,,,,0.09,0,0,,65,55,,236,90,,,,,,,12.1,,,,,1,,,,,,1,,,,1,,,,,
USW00023232,11/12/1984,California,Sacramento,100,100,7.38,,,,,,0.58,0,0,,63,54,,18,140,,,,,,,21.9,,,,,1,,,,,,,,,1,1,,,,,
USW00023232,11/13/1984,California,Sacramento,50,60,11.41,,,,,,0.28,0,0,,67,50,,483,180,,,,,,,17,,,,,,,,,,,,,,,1,,,,,
USW00023232,11/14/1984,California,Sacramento,70,90,4.7,,,,,,0,0,0,,59,45,,467,320,,,,,,,13,,,,,1,1,,,,,,,,,,,,,,
USW00023232,11/15/1984,California,Sacramento,90,100,4.47,,,,,,0.08,0,0,,57,45,,35,320,,,,,,,11,,,,,1,,,,,,1,,,,1,,,,,
USW00023232,11/16/1984,California,Sacramento,70,90,9.4,,,,,,0.26,0,0,,66,50,,366,140,,,,,,,13,,,,,1,,,,,,,,,,1,,,,,
USW00023232,11/17/1984,California,Sacramento,80,90,6.93,,,,,,0.17,0,0,,62,44,,236,140,,,,,,,15,,,,,1,1,,,,,,,,1,1,,,,,
USW00023232,11/18/1984,California,Sacramento,60,80,8.5,,,,,,0,0,0,,64,50,,410,320,,,,,,,13,,,,,1,,,,,,,,,1,1,,,,,
USW00023232,11/19/1984,California,Sacramento,70,70,5.59,,,,,,0,0,0,,60,46,,414,140,,,,,,,8.9,,,,,1,1,,,,,1,,,,,,,,,
USW00023232,11/20/1984,California,Sacramento,100,100,6.71,,,,,,0.2,0,0,,57,48,,0,140,,,,,,,12.1,,,,,1,1,,,,,,,,,1,,,,,
USW00023232,11/21/1984,California,Sacramento,30,40,5.14,,,,,,0,0,0,,62,43,,435,320,,,,,,,17.9,,,,,1,,,,,,,,,,1,,,,,
USW00023232,11/22/1984,California,Sacramento,10,10,6.26,,,,,,0,0,0,,56,40,,450,140,,,,,,,17.9,,,,,1,,,,,,1,,,,,,,,,
USW00023232,11/23/1984,California,Sacramento,90,100,7.16,,,,,,0.08,0,0,,53,42,,190,140,,,,,,,17.9,,,,,1,1,,,,,,,,1,1,,,,,
USW00023232,11/24/1984,California,Sacramento,60,70,12.53,,,,,,0.33,0,0,,61,40,,379,140,,,,,,,27.1,,,,,1,,,,,,,,,,1,,,,,
USW00023232,11/25/1984,California,Sacramento,10,30,4.03,,,,,,0,0,0,,57,38,,528,140,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,
USW00023232,11/26/1984,California,Sacramento,60,80,3.13,,,,,,0,0,0,,62,33,,451,360,,,,,,,6.9,,,,,1,,,,,,,,,,,,,,,
USW00023232,11/27/1984,California,Sacramento,100,100,14.76,,,,,,0.43,0,0,,56,49,,0,140,,,,,,,34,,,,,1,,,,,,,,,,1,,,,,
